Order,PID,MS SubClass,Lot Frontage,Lot Area,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Mas Vnr Area,Exter Qual,Exter Cond,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating QC,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Pool QC,Misc Val,Mo Sold,Yr Sold,SalePrice,SalePrice_log
793,905452050,30,50.0,9340,4,6,1941,1950,0.0,3,3,3,3,0,2,344.0,0,0.0,328.0,672.0,3,672,0,0,672,1.0,0.0,1,0,2,1,3,4,8,0,0,1941.0,1,1.0,234.0,3,3,0,0,113,0,0,0,0,0,0,8,2009,113000,11.635151947212842
794,905475160,20,62.0,7440,5,6,1954,1954,0.0,3,3,4,3,0,3,173.0,0,0.0,916.0,1089.0,3,1089,0,0,1089,1.0,0.0,1,0,3,1,3,5,8,1,4,1954.0,2,1.0,252.0,3,3,1,328,0,0,0,0,0,0,0,9,2009,125000,11.736077016252437
795,905475500,20,68.0,11500,4,3,1957,1957,0.0,3,4,0,0,0,0,0.0,0,0.0,0.0,0.0,5,845,0,0,845,0.0,0.0,1,0,3,1,3,5,8,0,0,1957.0,1,1.0,290.0,3,3,0,186,0,0,0,0,0,0,0,1,2009,84000,11.338583982516495
796,905476230,120,42.0,4235,5,5,1984,1984,149.0,4,3,4,3,1,5,552.0,4,393.0,104.0,1049.0,3,1049,0,0,1049,1.0,0.0,2,0,2,1,4,5,8,0,0,1984.0,3,1.0,266.0,3,3,2,0,105,0,0,0,0,0,0,2,2009,139500,11.845827048676645
797,905478030,50,60.0,11409,5,4,1949,2008,0.0,3,3,3,3,0,1,292.0,0,0.0,476.0,768.0,4,1148,568,0,1716,0.0,0.0,1,1,3,1,3,8,6,1,4,1949.0,1,1.0,281.0,3,3,2,0,0,0,0,160,0,0,0,1,2009,131000,11.782960235741939
798,905480030,50,60.0,9060,6,5,1939,1950,0.0,3,3,3,3,1,2,204.0,0,0.0,356.0,560.0,3,698,560,0,1258,0.0,0.0,1,0,2,1,3,6,8,0,0,1939.0,1,1.0,280.0,3,3,1,0,0,0,0,0,0,0,0,10,2009,105000,11.561725152903833
799,905480210,70,60.0,9084,4,5,1940,1950,0.0,3,3,3,3,1,0,0.0,0,0.0,755.0,755.0,3,755,755,0,1510,1.0,0.0,1,0,4,1,3,7,8,1,4,1940.0,1,1.0,296.0,2,1,1,120,0,0,0,0,0,0,0,10,2009,108000,11.58989576532275
800,906201021,80,74.0,10778,7,6,1990,1991,0.0,4,3,4,3,0,5,460.0,4,286.0,308.0,1054.0,4,1061,0,0,1061,1.0,0.0,1,1,1,1,4,4,8,0,0,1990.0,1,2.0,462.0,3,3,2,114,36,0,0,0,0,0,0,7,2009,162000,11.995357787034976
801,906201050,80,66.0,19255,6,5,1983,1983,100.0,4,3,4,3,2,2,70.0,5,450.0,0.0,520.0,4,1338,0,0,1338,0.0,0.0,1,1,2,1,4,5,6,1,1,1983.0,1,2.0,576.0,3,3,2,0,0,0,0,0,0,0,600,9,2009,156500,11.960817678718287
802,906201130,50,79.0,12327,8,8,1983,2009,0.0,4,3,4,3,3,5,1441.0,0,0.0,55.0,1496.0,5,1496,636,0,2132,1.0,0.0,1,1,1,1,4,5,6,1,4,1983.0,3,2.0,612.0,4,3,2,349,40,0,0,0,0,0,0,9,2009,316600,12.665397584983758
803,906203120,20,90.0,14684,7,7,1990,1991,234.0,4,3,4,3,1,4,485.0,3,177.0,1496.0,2158.0,4,2196,0,0,2196,0.0,0.0,2,0,3,1,4,7,8,1,3,1990.0,2,3.0,701.0,3,3,2,84,70,0,0,0,0,0,0,6,2009,271900,12.513193308436527
804,906223060,60,75.0,9317,7,5,1993,1993,137.0,4,3,4,3,0,4,513.0,0,0.0,227.0,740.0,5,1006,769,0,1775,1.0,0.0,2,1,3,1,4,7,8,1,3,1993.0,1,2.0,425.0,3,3,2,234,72,192,0,0,0,0,0,7,2009,213000,12.269052139516223
805,906223080,60,85.0,10560,7,5,1993,1994,0.0,4,4,4,4,0,5,474.0,0,0.0,605.0,1079.0,5,1079,800,0,1879,1.0,0.0,2,1,3,1,4,8,8,1,3,1993.0,2,2.0,473.0,3,3,2,400,100,144,0,0,0,0,0,8,2009,239900,12.3879816172226
806,906223210,60,80.0,9828,8,5,1995,1995,0.0,4,3,4,3,0,5,584.0,0,0.0,544.0,1128.0,5,1142,878,0,2020,0.0,0.0,2,1,3,1,4,8,8,1,3,1995.0,2,2.0,466.0,3,3,2,0,155,0,0,0,0,0,0,6,2009,239500,12.386312871189734
807,906226060,70,120.0,26400,5,7,1880,2007,0.0,4,3,0,0,0,0,0.0,0,0.0,0.0,0.0,5,1288,728,0,2016,0.0,0.0,1,0,4,1,3,7,5,1,3,1900.0,1,2.0,576.0,3,3,1,0,0,0,0,0,0,0,0,6,2009,131000,11.782960235741939
808,906226070,90,64.0,7018,5,5,1979,1979,0.0,3,2,0,0,0,0,0.0,0,0.0,0.0,0.0,3,1535,0,0,1535,0.0,0.0,2,0,4,2,3,8,8,0,0,1979.0,1,2.0,410.0,3,3,2,0,0,0,0,0,0,0,0,6,2009,118964,11.68658461118553
809,906226080,90,64.0,7018,5,5,1979,1979,275.0,3,3,4,3,2,5,1086.0,0,0.0,0.0,1086.0,3,1224,0,0,1224,2.0,0.0,0,2,2,2,3,6,8,2,3,1979.0,1,2.0,528.0,3,3,2,120,0,0,0,0,0,0,0,6,2009,153337,11.940399914116648
810,906226090,90,64.0,7018,5,5,1979,1979,0.0,3,3,0,0,0,0,0.0,0,0.0,0.0,0.0,3,1114,1114,0,2228,0.0,0.0,2,0,6,2,3,8,8,0,0,1979.0,1,2.0,720.0,3,3,2,73,0,0,0,0,0,0,0,6,2009,147983,11.904859438794041
811,906226100,90,64.0,7018,5,5,1979,1979,0.0,3,3,0,0,0,0,0.0,0,0.0,0.0,0.0,3,1535,0,0,1535,0.0,0.0,2,0,4,2,3,8,8,0,0,1979.0,1,2.0,400.0,3,3,2,0,0,0,0,0,0,0,0,6,2009,118858,11.685693195625964
812,906226110,90,64.0,7018,5,5,1979,1979,0.0,3,3,0,0,0,0,0.0,0,0.0,0.0,0.0,3,1535,0,0,1535,0.0,0.0,2,0,4,2,3,8,8,0,0,1979.0,1,2.0,400.0,3,3,2,0,0,0,0,0,0,0,0,6,2009,118858,11.685693195625964
813,906226120,90,64.0,7018,5,5,1979,1979,0.0,3,3,0,0,0,0,0.0,0,0.0,0.0,0.0,3,1120,1120,0,2240,0.0,0.0,2,0,6,2,3,12,8,0,0,1979.0,1,2.0,528.0,3,3,2,154,0,0,0,0,0,0,0,6,2009,142953,11.870278179170796
814,906226130,90,64.0,7040,5,5,1979,1979,216.0,3,3,4,3,2,5,1094.0,0,0.0,0.0,1094.0,3,1229,0,0,1229,2.0,0.0,0,2,2,2,4,6,8,2,3,1979.0,1,2.0,672.0,3,3,2,120,0,0,0,0,0,0,0,6,2009,148325,11.907167833055912
815,906226140,90,64.0,7007,5,5,1979,1979,0.0,3,3,0,0,0,0,0.0,0,0.0,0.0,0.0,3,1513,0,0,1513,0.0,0.0,2,0,4,2,3,8,8,0,0,1979.0,1,2.0,400.0,3,3,2,0,0,0,0,0,0,0,0,6,2009,113722,11.641520946000865
816,906230010,90,68.0,11855,7,5,2000,2000,23.0,3,3,5,3,0,5,820.0,0,0.0,348.0,1168.0,5,1168,1619,0,2787,2.0,0.0,4,2,6,2,3,8,8,2,3,2000.0,3,4.0,820.0,3,3,2,312,0,0,0,0,0,0,0,10,2009,269500,12.504327379899443
817,906230020,90,68.0,7939,7,5,2000,2000,23.0,3,3,5,3,0,5,820.0,0,0.0,348.0,1168.0,5,1168,1619,0,2787,2.0,0.0,4,2,6,2,3,8,8,2,3,2000.0,3,4.0,820.0,3,3,2,312,0,0,0,0,0,0,0,10,2009,269500,12.504327379899443
818,906230030,90,68.0,7976,7,5,2000,2000,23.0,3,3,5,3,0,5,820.0,0,0.0,348.0,1168.0,5,1168,1619,0,2787,2.0,0.0,4,2,6,2,3,8,8,2,3,2000.0,3,4.0,820.0,3,3,2,312,0,0,0,0,0,0,0,10,2009,269500,12.504327379899443
819,906340100,20,84.0,10933,9,5,2009,2009,242.0,5,3,5,3,3,5,1021.0,0,0.0,534.0,1555.0,5,1680,0,0,1680,1.0,0.0,1,1,1,1,5,8,8,1,4,2009.0,3,3.0,1138.0,3,3,2,185,24,0,0,0,0,0,0,7,2009,323262,12.686221512376097
820,906340110,20,79.0,10637,8,5,2007,2008,336.0,4,3,5,3,3,5,1288.0,0,0.0,417.0,1705.0,5,1718,0,0,1718,1.0,0.0,2,0,3,1,4,7,8,1,4,2007.0,2,3.0,826.0,3,3,2,208,44,0,0,0,0,0,0,9,2009,297000,12.601490784782536
821,906340120,20,61.0,10226,8,5,2008,2008,270.0,4,3,5,3,3,0,0.0,0,0.0,1622.0,1622.0,5,1630,0,0,1630,1.0,0.0,2,0,3,1,5,8,8,1,4,2008.0,2,3.0,860.0,3,3,2,172,42,0,0,0,0,0,0,1,2009,295493,12.596403811053621
822,906340130,20,65.0,10816,9,5,2008,2008,364.0,5,3,5,3,3,5,1104.0,0,0.0,616.0,1720.0,5,1720,0,0,1720,1.0,0.0,2,0,3,1,5,8,8,1,4,2008.0,2,3.0,846.0,3,3,2,208,104,0,0,0,0,0,0,11,2009,332000,12.712893259942282
823,906378110,20,71.0,9178,8,5,2008,2008,0.0,4,3,4,3,2,0,0.0,0,0.0,1468.0,1468.0,5,1468,0,0,1468,0.0,0.0,2,0,3,1,4,6,8,1,4,2008.0,2,3.0,904.0,3,3,2,192,142,0,0,0,0,0,0,6,2009,239900,12.3879816172226
824,906380050,60,68.0,10769,8,5,2007,2007,0.0,4,3,4,3,2,5,20.0,0,0.0,846.0,866.0,5,866,902,0,1768,0.0,0.0,2,1,3,1,4,7,8,0,0,2007.0,2,2.0,578.0,3,3,2,144,105,0,0,0,0,0,0,4,2009,212000,12.264346270624157
825,906380060,20,77.0,11422,8,5,2007,2008,352.0,4,3,5,3,2,5,1359.0,0,0.0,479.0,1838.0,5,1838,0,0,1838,1.0,0.0,2,0,3,1,4,7,8,2,4,2007.0,2,2.0,524.0,3,3,2,154,222,0,0,0,0,0,0,4,2009,272500,12.515397562803473
826,906380100,20,122.0,11923,9,5,2007,2007,0.0,4,3,5,3,0,0,0.0,0,0.0,1800.0,1800.0,5,1800,0,0,1800,0.0,0.0,2,0,2,1,5,7,8,0,0,2007.0,3,2.0,702.0,3,3,2,288,136,0,0,0,0,0,0,5,2009,239000,12.384223015005313
827,906380130,20,68.0,8814,7,5,2006,2006,180.0,4,3,4,3,0,5,1334.0,0,0.0,270.0,1604.0,5,1604,0,0,1604,1.0,0.0,2,1,3,1,4,8,8,1,4,2006.0,2,2.0,660.0,3,3,2,123,110,0,0,0,0,0,0,3,2009,220000,12.301387370778713
828,906380210,20,64.0,6762,7,5,2007,2007,0.0,4,3,4,3,2,5,902.0,0,0.0,380.0,1282.0,5,1290,0,0,1290,1.0,0.0,2,0,2,1,4,6,8,1,4,2007.0,2,2.0,662.0,3,3,2,168,0,0,0,0,0,0,0,5,2009,200000,12.206077645517674
829,906380220,20,95.0,10324,8,5,2008,2008,140.0,4,3,4,3,2,5,872.0,0,0.0,382.0,1254.0,5,1254,0,0,1254,1.0,0.0,2,0,2,1,4,5,8,0,0,2008.0,2,3.0,810.0,3,3,2,168,92,0,0,0,0,0,0,3,2009,221800,12.309535862454515
830,906392070,20,64.0,7314,7,5,2007,2007,82.0,4,3,4,3,2,5,724.0,0,0.0,508.0,1232.0,5,1232,0,0,1232,1.0,0.0,2,0,2,1,4,6,8,0,0,2007.0,2,2.0,632.0,3,3,2,132,0,0,0,0,0,0,0,2,2009,194500,12.178192583415596
831,906392110,20,78.0,11645,8,5,2005,2006,76.0,4,3,5,3,3,5,24.0,0,0.0,1474.0,1498.0,5,1498,0,0,1498,0.0,0.0,2,0,3,1,4,7,8,1,4,2005.0,3,3.0,844.0,3,3,2,144,98,0,0,0,0,0,0,3,2009,237000,12.37581963951765
832,906392130,60,79.0,11646,6,5,2005,2006,0.0,4,3,4,3,2,0,0.0,0,0.0,704.0,704.0,5,704,718,0,1422,0.0,0.0,2,1,3,1,4,7,8,1,4,2005.0,3,2.0,440.0,3,3,2,36,28,0,0,0,0,0,0,7,2009,173000,12.06105265381003
833,906402060,80,68.0,12800,7,5,1989,1989,145.0,4,3,4,3,3,5,1518.0,0,0.0,0.0,1518.0,4,1644,0,0,1644,1.0,1.0,2,0,2,1,4,5,8,1,3,1989.0,3,2.0,569.0,3,3,2,80,0,0,0,396,0,0,0,8,2009,275000,12.524530013005734
834,906426210,60,68.0,16698,7,5,1992,1993,0.0,4,3,4,3,2,5,800.0,0,0.0,649.0,1449.0,4,944,815,0,1759,1.0,0.0,2,1,3,1,4,7,8,1,3,1992.0,1,2.0,525.0,3,3,2,150,193,0,0,0,0,0,0,6,2009,233500,12.360941638737165
835,906475070,60,68.0,28698,5,5,1967,1967,0.0,3,3,3,4,3,1,249.0,4,764.0,0.0,1013.0,3,1160,966,0,2126,0.0,1.0,2,1,3,1,3,7,6,0,0,1967.0,3,2.0,538.0,3,3,2,486,0,0,0,225,0,0,0,6,2009,185000,12.128116509451258
836,907126010,20,82.0,12464,5,5,1996,1996,0.0,3,4,4,3,0,5,732.0,0,0.0,308.0,1040.0,4,1040,0,0,1040,1.0,0.0,1,0,3,1,4,6,8,0,0,2000.0,1,2.0,576.0,3,3,2,168,0,0,0,0,0,0,0,11,2009,152000,11.931642378754141
837,907126050,20,65.0,9757,5,7,1994,1994,0.0,3,4,3,3,0,4,755.0,0,0.0,235.0,990.0,5,990,0,0,990,1.0,0.0,1,0,3,1,3,5,8,0,0,1995.0,2,1.0,440.0,3,3,2,66,0,0,0,92,0,0,0,10,2009,143000,11.870606902224587
838,907130100,60,65.0,15426,6,5,1997,1997,0.0,3,3,4,3,0,5,821.0,0,0.0,107.0,928.0,5,928,836,0,1764,1.0,0.0,2,1,3,1,4,7,8,0,0,1997.0,2,2.0,470.0,3,3,2,276,99,0,0,0,0,0,0,8,2009,231500,12.352339472153524
839,907131090,60,43.0,10667,7,6,1996,1996,0.0,4,3,4,3,2,5,385.0,4,344.0,70.0,799.0,5,827,834,0,1661,1.0,0.0,2,1,3,1,4,6,8,1,3,1996.0,2,2.0,550.0,3,3,2,158,61,0,0,0,0,0,0,4,2009,212000,12.264346270624157
840,907131190,20,65.0,14753,7,5,1998,1998,0.0,3,3,4,3,1,5,950.0,0,0.0,513.0,1463.0,5,1463,0,0,1463,1.0,0.0,2,0,3,1,3,5,8,0,0,1998.0,3,2.0,539.0,3,3,2,0,81,0,0,0,0,0,0,12,2009,207000,12.240478903153711
841,907135040,20,112.0,10859,5,5,1994,1995,0.0,3,3,4,3,0,0,0.0,0,0.0,1097.0,1097.0,5,1097,0,0,1097,0.0,0.0,1,1,3,1,3,6,8,0,0,1995.0,1,2.0,672.0,3,3,2,392,64,0,0,0,0,0,0,6,2009,145000,11.884495917930655
842,907135170,20,60.0,8072,5,5,1994,1995,0.0,3,4,4,4,0,4,746.0,0,0.0,244.0,990.0,5,990,0,0,990,1.0,0.0,1,0,3,1,3,5,8,0,0,2000.0,1,2.0,480.0,3,3,2,0,64,0,0,0,0,0,0,5,2009,138000,11.835016210489899
843,907175100,60,80.0,10400,7,5,1998,1998,0.0,3,3,4,3,2,0,0.0,0,0.0,866.0,866.0,5,866,913,0,1779,0.0,0.0,2,1,3,1,4,6,8,0,0,1998.0,2,2.0,546.0,3,3,2,198,36,0,0,0,0,0,0,3,2009,197900,12.19552218463499
844,907180130,20,78.0,10335,7,5,1999,1999,183.0,4,3,4,3,3,5,679.0,0,0.0,811.0,1490.0,5,1501,0,0,1501,1.0,0.0,2,0,3,1,4,6,8,0,0,1999.0,2,2.0,577.0,3,3,2,144,29,0,0,0,0,0,0,6,2009,204000,12.225880174775122
845,907181100,20,68.0,9017,7,5,1999,1999,0.0,4,3,4,3,2,5,560.0,0,0.0,871.0,1431.0,5,1431,0,0,1431,1.0,0.0,2,0,3,1,4,6,8,0,0,1999.0,3,2.0,666.0,3,3,2,0,35,0,0,0,0,0,0,9,2009,192000,12.165255859329688
846,907185050,60,70.0,8750,6,5,1998,1998,120.0,3,3,4,3,0,5,606.0,0,0.0,322.0,928.0,5,928,844,0,1772,1.0,0.0,2,1,3,1,3,7,8,1,3,1998.0,2,2.0,492.0,3,3,2,150,96,0,0,0,0,0,0,4,2009,200000,12.206077645517674
847,907192030,60,68.0,8935,7,5,2002,2002,95.0,4,3,4,3,0,0,0.0,0,0.0,831.0,831.0,5,831,829,0,1660,0.0,0.0,2,1,3,1,4,7,8,0,0,2002.0,2,2.0,493.0,3,3,2,144,68,0,0,0,0,0,0,7,2009,195000,12.180759965737863
848,907192090,20,67.0,9808,7,5,2002,2002,110.0,4,3,4,3,0,5,788.0,0,0.0,785.0,1573.0,5,1573,0,0,1573,1.0,0.0,2,0,3,1,4,6,8,0,0,2002.0,2,2.0,544.0,3,3,2,0,72,0,0,0,0,0,0,3,2009,227000,12.33270970174018
849,907194010,60,79.0,12420,7,5,2001,2001,0.0,4,3,4,3,0,5,666.0,0,0.0,278.0,944.0,5,944,896,0,1840,1.0,0.0,2,1,3,1,4,6,8,0,0,2001.0,2,2.0,622.0,3,3,2,0,45,0,0,0,0,0,0,6,2009,230000,12.345838935721968
850,907194110,20,67.0,16285,7,5,2001,2002,0.0,4,3,4,3,0,0,0.0,0,0.0,1413.0,1413.0,5,1430,0,0,1430,0.0,0.0,2,0,3,1,4,6,8,0,0,2001.0,2,2.0,605.0,3,3,2,0,33,0,0,0,0,0,0,6,2009,187100,12.139403856983334
851,907194160,20,65.0,10739,7,5,2002,2001,68.0,4,3,4,3,0,5,1259.0,0,0.0,172.0,1431.0,5,1444,0,0,1444,1.0,0.0,2,0,3,1,4,6,8,0,0,2002.0,2,2.0,577.0,3,3,2,144,40,0,0,0,0,0,0,4,2009,203000,12.220966184120165
852,907196060,20,75.0,11166,7,5,2001,2001,180.0,4,3,4,3,1,5,24.0,0,0.0,1468.0,1492.0,5,1492,0,0,1492,0.0,0.0,2,0,3,1,4,6,8,1,3,2001.0,2,2.0,608.0,3,3,2,0,114,0,0,168,0,0,0,7,2009,201000,12.211065162153215
853,907200230,20,60.0,8430,5,5,1978,1978,136.0,3,3,4,3,0,2,616.0,0,0.0,424.0,1040.0,3,1040,0,0,1040,0.0,0.0,2,0,3,1,3,5,8,0,0,1979.0,0,0.0,0.0,0,0,2,0,0,0,0,0,0,0,0,8,2009,124000,11.728044909070785
854,907201220,20,68.0,16269,5,5,1978,1978,76.0,3,3,4,3,2,5,625.0,0,0.0,282.0,907.0,3,907,0,0,907,0.0,0.0,1,0,3,1,3,5,8,0,0,1978.0,1,1.0,343.0,3,3,2,72,0,0,0,0,0,0,0,7,2009,140000,11.849404844423074
855,907201280,20,76.0,6950,5,7,1979,1979,40.0,3,3,3,3,0,4,710.0,3,72.0,132.0,914.0,3,914,0,0,914,1.0,0.0,1,0,2,1,3,5,8,0,0,1979.0,1,2.0,444.0,3,3,2,0,0,0,0,0,0,0,0,10,2009,134900,11.812296455066814
856,907202050,20,61.0,8800,5,7,1977,2008,0.0,3,3,4,3,1,1,532.0,2,144.0,364.0,1040.0,3,1040,0,0,1040,0.0,0.0,2,0,3,1,4,5,8,0,0,1977.0,1,2.0,484.0,3,3,2,0,0,0,0,288,0,0,0,9,2009,150500,11.921725007667265
857,907202080,20,68.0,7000,5,8,1978,2005,90.0,4,4,3,3,0,4,646.0,0,0.0,218.0,864.0,5,864,0,0,864,1.0,0.0,1,0,3,1,3,6,8,0,0,1978.0,1,1.0,336.0,3,3,2,0,0,0,0,0,0,0,0,7,2009,136500,11.824087219587643
858,907202130,20,68.0,9286,5,7,1977,1989,0.0,3,3,4,4,2,4,196.0,0,0.0,1072.0,1268.0,3,1268,0,0,1268,0.0,0.0,1,1,3,1,4,5,8,0,0,1978.0,1,1.0,252.0,3,3,2,173,0,0,0,0,0,0,0,10,2009,143500,11.874097282798648
859,907227030,20,36.0,15523,5,6,1972,1972,0.0,3,3,3,3,2,3,460.0,0,0.0,404.0,864.0,5,864,0,0,864,1.0,0.0,1,0,3,1,3,5,8,1,2,1972.0,1,1.0,338.0,3,3,2,0,0,0,0,0,0,0,0,8,2009,133500,11.80186424743109
860,907227080,20,60.0,7200,5,5,1972,1972,0.0,3,3,3,3,2,2,777.0,0,0.0,117.0,894.0,3,894,0,0,894,0.0,0.0,1,0,2,1,3,6,8,0,0,1985.0,2,2.0,600.0,3,3,2,215,0,0,0,0,0,0,0,9,2009,123000,11.719947764402807
861,907227110,85,60.0,7200,5,8,1972,2003,0.0,3,4,4,3,2,5,660.0,0,0.0,108.0,768.0,4,768,0,0,768,0.0,1.0,1,0,2,1,3,5,8,0,0,1974.0,3,1.0,396.0,3,3,2,192,0,0,0,0,0,0,0,4,2009,133900,11.804855999911272
862,907227290,85,70.0,8445,5,7,1972,2007,0.0,3,3,4,3,2,5,656.0,0,0.0,112.0,768.0,3,768,0,0,768,1.0,0.0,1,0,2,1,3,5,8,0,0,1988.0,1,2.0,396.0,3,3,2,58,0,0,0,0,0,0,0,3,2009,133000,11.798111925972618
863,907250070,20,90.0,11664,7,5,2002,2002,0.0,4,3,4,3,2,5,1234.0,0,0.0,335.0,1569.0,5,1611,0,0,1611,1.0,0.0,2,0,3,1,4,6,8,0,0,2002.0,2,3.0,1231.0,3,3,2,262,93,0,0,0,0,0,0,9,2009,250000,12.429220196836383
864,907252060,60,68.0,12334,8,5,2003,2003,198.0,4,3,4,3,2,0,0.0,0,0.0,1068.0,1068.0,5,1068,1116,0,2184,0.0,0.0,2,1,4,1,4,8,8,1,4,2003.0,2,2.0,570.0,3,3,2,192,132,0,0,0,0,0,0,6,2009,254750,12.448041876494342
865,907252210,20,68.0,11838,8,5,2001,2001,0.0,4,3,4,3,2,0,0.0,0,0.0,1753.0,1753.0,5,1788,0,0,1788,0.0,0.0,2,0,3,1,5,7,8,1,3,2001.0,2,2.0,522.0,3,3,2,202,151,0,0,0,0,0,0,6,2009,236500,12.373707715234994
866,907252220,60,68.0,11885,8,5,2001,2001,108.0,4,3,4,3,2,5,990.0,0,0.0,309.0,1299.0,5,1299,573,0,1872,1.0,0.0,2,1,3,1,5,7,8,1,3,2001.0,2,2.0,531.0,3,3,2,160,122,0,0,0,0,0,0,11,2009,261500,12.474193386571581
867,907253130,60,68.0,11050,9,5,2000,2000,204.0,4,3,5,3,1,5,904.0,0,0.0,536.0,1440.0,5,1476,677,0,2153,1.0,0.0,2,1,3,1,5,8,8,2,5,2000.0,3,3.0,736.0,3,3,2,253,142,0,0,0,0,0,0,5,2009,313000,12.653961664405365
868,907260030,60,70.0,8749,7,5,2002,2002,0.0,4,3,4,3,0,0,0.0,0,0.0,840.0,840.0,5,840,885,0,1725,0.0,0.0,2,1,3,1,4,6,8,0,0,2002.0,2,2.0,550.0,3,3,2,0,48,0,0,0,0,0,0,11,2009,198500,12.198549416880068
869,907265010,60,68.0,11250,7,5,2001,2001,0.0,4,3,4,3,0,0,0.0,0,0.0,944.0,944.0,5,944,926,0,1870,0.0,0.0,2,1,3,1,4,6,8,0,0,2001.0,2,2.0,608.0,3,3,2,256,43,0,0,0,0,0,0,5,2009,211000,12.259618151783465
870,907275010,20,90.0,15750,8,5,1999,2000,260.0,4,3,4,3,3,5,1246.0,0,0.0,216.0,1462.0,5,1513,0,0,1513,1.0,0.0,2,0,2,1,4,5,8,1,3,1999.0,3,2.0,521.0,3,3,2,135,34,0,0,0,0,0,0,6,2009,220000,12.301387370778713
871,907275090,20,73.0,11883,7,5,1996,1996,196.0,4,3,4,3,3,5,690.0,0,0.0,814.0,1504.0,5,1504,0,0,1504,1.0,0.0,2,0,3,1,4,6,8,1,3,1996.0,3,2.0,478.0,3,3,2,115,66,0,0,0,0,0,0,6,2009,203000,12.220966184120165
872,907275140,20,68.0,12782,8,5,2002,2003,164.0,4,3,5,3,3,5,1360.0,0,0.0,462.0,1822.0,5,1828,0,0,1828,1.0,0.0,2,0,3,1,4,7,8,1,4,2002.0,3,2.0,523.0,3,3,2,194,144,0,0,0,0,0,0,6,2009,279500,12.540761149388421
873,907280170,20,70.0,8750,7,5,1997,1998,209.0,4,3,4,3,2,5,1111.0,0,0.0,306.0,1417.0,5,1417,0,0,1417,1.0,0.0,2,0,3,1,4,7,8,1,3,1997.0,1,2.0,511.0,3,3,2,60,0,0,0,117,0,0,0,8,2009,210000,12.25486757159303
874,907285020,60,68.0,9375,7,5,1997,1998,573.0,3,3,4,3,0,5,739.0,0,0.0,318.0,1057.0,5,1057,977,0,2034,1.0,0.0,2,1,3,1,4,8,8,0,0,1998.0,2,2.0,645.0,3,3,2,576,36,0,0,0,0,0,0,2,2009,219500,12.299112067295642
875,907285050,60,70.0,8750,7,5,1996,1996,0.0,4,3,4,3,0,0,0.0,0,0.0,880.0,880.0,5,909,807,0,1716,0.0,0.0,2,1,2,1,4,7,8,1,3,1996.0,2,2.0,512.0,3,3,2,0,120,0,0,0,0,0,0,7,2009,191000,12.160033942617156
876,907290070,20,70.0,9100,7,5,2001,2001,0.0,4,3,4,3,0,0,0.0,0,0.0,1212.0,1212.0,5,1212,0,0,1212,0.0,0.0,2,0,3,1,4,6,8,0,0,2001.0,2,2.0,573.0,3,3,2,356,0,0,0,0,0,0,0,6,2009,178000,12.08954444723597
877,907290090,20,75.0,9750,7,5,2000,2001,171.0,4,3,4,3,0,0,0.0,0,0.0,1630.0,1630.0,5,1630,0,0,1630,0.0,0.0,2,0,3,1,4,6,8,1,3,2000.0,1,2.0,451.0,3,3,2,74,234,0,0,0,0,0,0,10,2009,213000,12.269052139516223
878,907290180,120,68.0,4435,6,5,2003,2004,170.0,4,3,4,3,2,5,685.0,0,0.0,163.0,848.0,5,848,0,0,848,1.0,0.0,1,0,1,1,4,4,8,0,0,2003.0,3,2.0,420.0,3,3,2,140,0,0,0,0,0,0,0,6,2009,144000,11.87757552297847
879,907290210,120,68.0,4435,6,5,2003,2003,170.0,4,3,4,3,2,5,685.0,0,0.0,163.0,848.0,5,848,0,0,848,1.0,0.0,1,0,1,1,4,4,8,0,0,2003.0,3,2.0,420.0,3,3,2,140,0,0,0,0,0,0,0,5,2009,140000,11.849404844423074
880,907410130,20,85.0,10200,8,5,2007,2007,180.0,4,3,4,3,2,5,1478.0,0,0.0,100.0,1578.0,5,1602,0,0,1602,1.0,0.0,2,0,3,1,4,7,8,1,4,2007.0,2,3.0,810.0,3,3,2,0,48,0,0,195,0,0,0,1,2009,293200,12.588613659630019
881,907412020,60,65.0,9313,7,5,2004,2004,0.0,4,3,4,3,0,0,0.0,0,0.0,864.0,864.0,5,864,864,0,1728,0.0,0.0,2,1,3,1,4,7,8,0,0,2004.0,2,2.0,572.0,3,3,2,187,56,0,0,0,0,0,0,4,2009,190000,12.154784614286667
882,907414020,20,63.0,8487,7,5,2004,2004,210.0,4,3,4,3,2,5,20.0,0,0.0,1480.0,1500.0,5,1500,0,0,1500,0.0,0.0,2,0,3,1,4,6,8,0,0,2004.0,2,2.0,570.0,3,3,2,192,36,0,0,0,0,0,0,8,2009,190000,12.154784614286667
